Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,categorical infant deaths,Alcohol,percentage expenditure,categorical percentage expenditure,Hepatitis B,Measles ,categorical Measles, BMI ,under-five deaths ,categorical under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,categorical Income composition of resources,Schooling
Sri Lanka,2005,Developing,74.2,138,4,f3-30,1.97,97.76637062,f0-100,99,3,f1-10,16.6,5,f3-30,99,4.6,99,0.1,1259.87591,19373,15.4,15.5,0.712,f0.5-1,12.9
Swaziland,2004,Developing,45.6,69,3,f3-30,5.78,37.43857664,f0-100,93,0,0,27.4,4,f3-30,88,5.88,86,50.3,2529.633557,19553,7.7,7.9,0.492,f0-0.5,9.4
Sri Lanka,2007,Developing,73.7,146,4,f3-30,2.29,127.6377505,f100-1000,98,44,10+,17.9,5,f3-30,98,3.76,98,0.1,1644.816372,19668,15.4,15.5,0.725,f0.5-1,13.2
Samoa,2013,Developing,73.6,131,0,0,0.01,698.3522786,f100-1000,6,0,0,73.8,0,0,62,6.91,67,0.1,4219.65123,19757,0.2,0.1,0.7,f0.5-1,12.9
Sri Lanka,2008,Developing,72.3,172,4,f3-30,2.1,17.81424344,f0-100,98,33,10+,18.5,4,f3-30,98,3.44,98,0.1,254.489192,19817,15.4,15.4,0.731,f0.5-1,13.3
Sri Lanka,2009,Developing,71.8,183,4,f3-30,2.05,13.39092189,f0-100,97,21,10+,19.2,4,f3-30,97,3.37,97,0.1,216.681584,19968,15.3,15.4,0.735,f0.5-1,13.4
Lesotho,2009,Developing,49.4,566,4,f3-30,2.75,104.3144732,f100-1000,91,0,0,29.2,6,f3-30,89,9.8,91,18.2,923.136931,21929,7.6,7.4,0.453,f0-0.5,10.8
Vanuatu,2008,Developing,75,153,0,0,1.18,345.339056,f100-1000,61,0,0,47.4,0,0,66,3.66,67,0.1,2697.961375,22534,1.5,1.5,0.582,f0.5-1,10.7
Vanuatu,2009,Developing,78,149,0,0,0.83,361.0940984,f100-1000,62,0,0,48.2,0,0,66,3.9,66,0.1,2643.441423,23785,1.5,1.5,0.589,f0.5-1,10.7
Vanuatu,2004,Developing,69.6,169,0,0,0.85,334.1673373,f100-1000,63,0,0,44.1,0,0,67,4.12,69,0.1,1787.94723,24143,1.6,1.5,0,0,10.7
Lesotho,2010,Developing,51.1,527,4,f3-30,2.71,154.8705998,f100-1000,93,2488,10+,29.7,6,f3-30,92,1.87,93,13.4,1173.26212,24551,7.2,7,0.464,f0-0.5,10.9
Vanuatu,2014,Developing,71.7,134,0,0,0.01,564.8167043,f100-1000,64,10,f1-10,52.5,0,0,65,5.2,64,0.1,3148.36513,25885,1.5,1.4,0.596,f0.5-1,10.8
Uzbekistan,2005,Developing,67.3,192,24,f3-30,1.78,40.13342094,f0-100,99,737,10+,37.5,28,f3-30,99,5.11,99,0.3,546.776852,26167,3.2,3.2,0.62,f0.5-1,11.7
Belize,2002,Developing,68.5,199,0,0,4.99,262.8299189,f100-1000,97,0,0,42,0,0,93,4.38,89,0.1,3556.561825,26226,3.7,3.6,0.678,f0.5-1,11.9
Uzbekistan,2007,Developing,67.8,184,22,f3-30,2.15,9.290983645,f0-100,99,863,10+,38.7,26,f3-30,98,5.81,96,0.3,83.476942,26868,3.1,3.1,0.631,f0.5-1,11.8
Belize,2003,Developing,68.4,21,0,0,5.67,312.7995946,f100-1000,96,0,0,42.6,0,0,95,4.53,96,1.5,3679.99523,26913,3.6,3.6,0.684,f0.5-1,12.2
Uzbekistan,2008,Developing,67.9,184,22,f3-30,2.36,13.89021225,f0-100,91,2,f1-10,39.3,25,f3-30,98,5.92,98,0.3,182.28625,27328,3.1,3.1,0.644,f0.5-1,11.9
Belize,2004,Developing,68.7,197,0,0,6.2,325.6807462,f100-1000,97,0,0,43.2,0,0,97,4.39,97,0.8,3831.53819,27689,3.6,3.5,0.691,f0.5-1,12.5
Jamaica,2009,Developing,74.7,142,1,f1-2,3.33,235.7067417,f100-1000,9,0,0,49.7,1,f1-2,9,5.16,9,0.6,4293.383274,28482,1.9,1.7,0.721,f0.5-1,12.7
Albania,2015,Developing,77.8,74,0,0,4.6,364.9752287,f100-1000,99,0,0,58,0,0,99,6,99,0.1,3954.22783,28873,1.2,1.3,0.762,f0.5-1,14.2
Peru,2009,Developing,73.8,14,10,f3-30,4.69,570.4532468,f100-1000,93,0,0,51.5,13,f3-30,92,5.36,93,0.3,4166.93387,29157,1.2,1.2,0.706,f0.5-1,13.3
Mozambique,2005,Developing,58,434,80,30+,1.23,67.33378735,f0-100,75,12598,10+,18.5,117,30+,71,6.87,8,16.2,369.1545359,29237,3.9,3.8,0.341,f0-0.5,7.3
Armenia,2006,Developing,72.9,141,1,f1-2,4.01,244.5352767,f100-1000,78,137,10+,49.2,1,f1-2,87,4.58,87,0.1,2158.299,29585,2,2.1,0.692,f0.5-1,11.2
Armenia,2014,Developing,74.6,12,1,f1-2,3.91,295.6087143,f100-1000,93,13,10+,54.1,1,f1-2,95,4.48,93,0.1,3994.712355,29622,2.1,2.1,0.739,f0.5-1,12.7
Albania,2007,Developing,75.9,9,1,f1-2,5.58,32.24655228,f0-100,98,22,10+,51.7,1,f1-2,99,6.1,98,0.1,363.13685,29717,1.6,1.7,0.703,f0.5-1,11.6
Belize,2006,Developing,69.4,184,0,0,6.48,387.3324928,f100-1000,98,0,0,44.4,0,0,98,4.4,98,0.6,4187.3783,29747,3.6,3.5,0.692,f0.5-1,12.3
Armenia,2008,Developing,73.2,14,1,f1-2,3.96,2.8888979,f0-100,89,0,0,5.1,1,f1-2,91,3.8,89,0.1,41.26997,29822,2,2.1,0.721,f0.5-1,12.3
Belize,2007,Developing,69.6,181,0,0,7.24,69.63051047,f0-100,96,0,0,45,0,0,97,4.76,96,0.6,4324.876427,29847,3.5,3.5,0.7,f0.5-1,12.8
Mauritania,2005,Developing,66,223,8,f3-30,0.01,55.12187071,f0-100,42,127,10+,24.2,12,f3-30,71,4.21,71,1.3,697.7451989,31372,9.8,9.6,0.461,f0-0.5,7.2
Canada,2003,Developing,79.7,78,2,f1-2,7.7,4687.845565,1000+,14,15,10+,6,2,f1-2,88,9.54,91,0.1,28172.14883,31676,0.5,0.4,0.877,f0.5-1,15.8
Armenia,2003,Developing,72.7,134,1,f1-2,3.03,7.341493148,f0-100,93,4,f1-10,48.1,1,f1-2,96,5.56,94,0.1,93.1661567,31786,2,2.1,0.657,f0.5-1,10.8
Canada,2004,Developing,80,77,2,f1-2,7.8,5513.329924,1000+,14,7,f1-10,6.6,2,f1-2,91,9.56,91,0.1,31979.87195,31995,0.5,0.4,0.881,f0.5-1,15.8
Belize,2010,Developing,69.5,186,0,0,6.76,569.9527122,f100-1000,96,0,0,47,0,0,96,5.85,96,0.2,4344.15177,32168,3.5,3.4,0.7,f0.5-1,12.4
Canada,2005,Developing,81,76,2,f1-2,8,6333.177967,1000+,14,6,f1-10,61.3,2,f1-2,93,9.57,93,0.1,36189.58838,32312,0.5,0.4,0.886,f0.5-1,15.8
Uzbekistan,2013,Developing,69.1,185,17,f3-30,0.01,19.1624696,f0-100,99,0,0,43,19,f3-30,99,6.32,99,0.1,197.551233,32432,3,3.1,0.681,f0.5-1,12
Belize,2012,Developing,69.4,189,0,0,6.66,582.8027185,f100-1000,98,0,0,48.5,0,0,98,5.45,98,0.1,4673.63848,33671,3.5,3.4,0.702,f0.5-1,12.5
Algeria,2007,Developing,73.8,129,20,f3-30,0.44,320.3239241,f100-1000,9,0,0,5.8,23,f3-30,95,3.82,95,0.1,3935.183343,34376,6,5.9,0.69,f0.5-1,12.3
Morocco,2005,Developing,77,137,22,f3-30,0.47,9.469371264,f0-100,96,0,0,49.1,26,f3-30,98,5.6,98,0.1,213.755559,35217,6.5,6.3,0.569,f0.5-1,9.8
Armenia,2001,Developing,72.6,141,1,f1-2,2.86,53.19373012,f0-100,69,69,10+,47.4,1,f1-2,97,5.94,94,0.1,694.435119,35655,2.1,2.1,0.644,f0.5-1,11.1
Bosnia and Herzegovina,2014,Developing,77.2,89,0,0,4.03,732.8662491,f100-1000,89,3000,10+,55.3,0,0,86,9.57,86,0.1,5193.94932,35662,2.4,2.4,0.742,f0.5-1,14.2
Belize,2008,Developing,69.6,181,0,0,7.22,51.25232422,f0-100,94,0,0,45.7,0,0,94,5.9,94,0.1,447.22796,36165,3.5,3.4,0.699,f0.5-1,12.8
Albania,2001,Developing,73.6,14,1,f1-2,4.25,96.20557078,f0-100,96,18,10+,46,1,f1-2,97,6,97,0.1,1326.97339,36173,2.1,2.1,0.662,f0.5-1,10.6
Bosnia and Herzegovina,2012,Developing,76.8,92,0,0,4.61,693.8226461,f100-1000,92,22,10+,54.2,0,0,87,9.94,92,0.1,4716.673325,36482,2.5,2.5,0.728,f0.5-1,13.9
Kenya,2006,Developing,55.3,388,68,30+,1.76,52.60385429,f0-100,8,1847,10+,16.9,104,30+,77,4.24,8,10.3,697.66385,37525,8.5,8.4,0.483,f0-0.5,9.7
Uzbekistan,2014,Developing,69.2,184,16,f3-30,0.01,0.442802404,f0-100,99,8,f1-10,43.9,18,f3-30,99,5.84,99,0.1,25.448414,37577,3,3.1,0.69,f0.5-1,12.1
Albania,2000,Developing,72.6,11,1,f1-2,3.66,91.71154052,f0-100,96,662,10+,45,1,f1-2,97,6.26,97,0.1,1175.788981,38927,2.1,2.2,0.656,f0.5-1,10.7
Eritrea,2005,Developing,59.4,34,7,f3-30,1.07,5.064688968,f0-100,96,19,10+,13.9,9,f3-30,96,2.97,96,1.6,276.75896,39697,9.4,9.5,0,0,5.4
Solomon Islands,2000,Developing,65.8,235,0,0,0.71,4.24926073,f0-100,81,0,0,37.9,0,0,88,4.56,86,0.1,154.518572,41269,1.4,1.4,0.455,f0-0.5,7.2
Georgia,2001,Developing,73,121,2,f1-2,2.76,57.10318825,f0-100,61,35,10+,46.5,2,f1-2,83,7.82,87,0.1,733.974142,43864,3,3.1,0.673,f0.5-1,11.7
Eritrea,2010,Developing,62.1,298,6,f3-30,0.61,17.35739784,f0-100,9,51,10+,16,9,f3-30,9,3.24,9,0.9,482.14994,43984,8.9,8.8,0.404,f0-0.5,5.1
Georgia,2000,Developing,71.8,129,2,f1-2,3.28,47.81704183,f0-100,55,50,10+,46,2,f1-2,81,6.94,8,0.1,691.997711,44183,3.1,3.1,0,0,11.4
Central African Republic,2009,Developing,48.6,453,17,f3-30,1.56,40.45156933,f0-100,42,11,10+,19.8,25,f3-30,45,3.58,42,7.3,449.961839,44423,9.1,9.1,0.345,f0-0.5,6.4
Cabo Verde,2002,Developing,77,148,0,0,3.82,155.2072669,f100-1000,4,0,0,22.6,0,0,92,5.17,91,0.8,1373.515636,45216,9.2,9.1,0.569,f0.5-1,11.3
Lebanon,2006,Developing,74.1,1,1,f1-2,1.82,534.5795695,f100-1000,78,956,10+,61.4,1,f1-2,75,8.83,78,0.1,5372.65899,45735,4.7,4.6,0.733,f0.5-1,13.2
Ukraine,2011,Developing,75,24,5,f3-30,8.48,415.1627705,f100-1000,21,1333,10+,59,5,f3-30,54,6.98,5,0.2,3569.75727,45761,2.4,2.5,0.734,f0.5-1,14.9
Ukraine,2010,Developing,69.8,212,5,f3-30,8.39,375.6835376,f100-1000,48,39,10+,58.5,6,f3-30,57,7.81,52,0.2,2965.142365,45877,2.4,2.5,0.728,f0.5-1,14.9
Cabo Verde,2003,Developing,71.1,144,0,0,4.16,209.0865,f100-1000,66,0,0,23.2,0,0,93,5,92,0.9,1768.92132,46147,8.9,8.9,0.572,f0.5-1,11.3
Costa Rica,2002,Developing,78.3,99,1,f1-2,4.17,112.9493745,f100-1000,94,0,0,47.3,1,f1-2,94,8.23,94,0.1,462.14965,46324,2.2,2.2,0.712,f0.5-1,11.9
Mauritania,2014,Developing,63,26,8,f3-30,0.01,80.92679802,f0-100,84,14,10+,3.1,12,f3-30,84,3.77,84,0.9,1326.66882,46392,8,7.7,0.509,f0.5-1,8.5
Costa Rica,2011,Developing,79,98,1,f1-2,3.41,2429.854745,1000+,84,0,0,56.5,1,f1-2,82,9.73,85,0.1,9186.59639,46474,1.8,1.7,0.752,f0.5-1,13.4
Ukraine,2009,Developing,69.2,231,5,f3-30,8.71,324.5491348,f100-1000,66,0,0,58,6,f3-30,74,7.8,71,0.3,2545.48341,46533,2.5,2.6,0.734,f0.5-1,14.9
Liberia,2011,Developing,62,266,9,f3-30,3.72,60.44658161,f0-100,77,279,10+,25,12,f3-30,77,11.23,77,1.5,379.689583,47167,7.2,7,0.406,f0-0.5,9.5
Costa Rica,2013,Developing,79.4,96,1,f1-2,3.42,386.1379123,f100-1000,94,0,0,58.5,1,f1-2,95,9.47,95,0.1,1569.66631,47641,1.7,1.7,0.762,f0.5-1,13.7
Turkmenistan,2006,Developing,63.7,245,6,f3-30,2.71,29.27235366,f0-100,98,48,10+,41.3,8,f3-30,98,2.9,98,0.1,2136.66815,48115,3.3,3.3,0,0,10.4
Ukraine,2002,Developing,67.6,256,6,f3-30,4.89,115.738974,f100-1000,48,7587,10+,55.4,7,f3-30,99,6.25,99,0.9,879.475486,48225,2.9,3,0.683,f0.5-1,13.9
Cabo Verde,2006,Developing,72.1,129,0,0,4.25,26.45133197,f0-100,95,0,0,24.9,0,0,97,5.11,96,0.6,234.28992,48795,8.3,8.3,0.596,f0.5-1,11.9
Solomon Islands,2007,Developing,67.6,2,0,0,0.85,28.90135229,f0-100,9,0,0,43.8,0,0,93,6.42,9,0.1,146.931125,49294,1.2,1.2,0.482,f0-0.5,9
Myanmar,2009,Developing,65.2,211,52,30+,0.28,11.05247903,f0-100,91,329,10+,19.1,69,30+,9,2.5,9,0.6,741.777116,49869,13.1,13.4,0.504,f0.5-1,8.5
Jordan,2000,Developing,71.7,133,4,f3-30,0.49,227.296617,f100-1000,93,32,10+,54,4,f3-30,94,9.65,91,0.1,1657.889256,51313,4,4,0.7,f0.5-1,12.6
Solomon Islands,2009,Developing,68.1,192,0,0,1.21,244.3976438,f100-1000,92,0,0,45.5,0,0,98,7.92,92,0.1,1158.282672,51679,1.2,1.2,0.494,f0-0.5,9.3
Cabo Verde,2010,Developing,72.5,123,0,0,4.75,286.8907303,f100-1000,98,0,0,27.5,0,0,99,4.83,99,0.4,3312.825985,52384,7.4,7.4,0.627,f0.5-1,12.7
Suriname,2010,Developing,73,19,0,0,5.26,99.08095375,f0-100,86,0,0,54.8,0,0,96,5.81,96,0.5,833.31332,52613,3.5,3.4,0.7,f0.5-1,12.3
Suriname,2009,Developing,70,196,0,0,5.13,885.0739766,f100-1000,87,0,0,54.1,0,0,85,6.14,87,0.6,7443.85178,52619,3.5,3.4,0.696,f0.5-1,12.1
Solomon Islands,2010,Developing,68.3,188,0,0,1.1,29.5207994,f0-100,9,0,0,46.4,0,0,94,7.47,9,0.1,1272.44825,52779,1.2,1.2,0.492,f0-0.5,9.3
Suriname,2012,Developing,71.3,178,0,0,5.73,1168.324095,1000+,84,0,0,56.3,0,0,84,6.9,84,0.9,9272.413453,53777,3.5,3.4,0.708,f0.5-1,12.7
Nicaragua,2004,Developing,71,194,4,f3-30,3.81,36.81621175,f0-100,79,0,0,45.7,4,f3-30,8,6.13,79,0.3,191.55157,53973,2.1,2,0.587,f0.5-1,11
Suriname,2013,Developing,71.2,179,0,0,6.02,1122.972967,1000+,86,0,0,57,0,0,86,5.96,86,0.4,9484.56898,54254,3.5,3.5,0.719,f0.5-1,12.7
Solomon Islands,2008,Developing,68,193,0,0,1.09,19.74929219,f0-100,89,0,0,44.7,0,0,94,5.97,89,0.1,125.79167,54477,1.2,1.2,0.489,f0-0.5,9.2
Paraguay,2003,Developing,71.7,166,4,f3-30,6.64,155.4233076,f100-1000,86,0,0,41.3,4,f3-30,86,5.99,86,0.1,1174.779347,56795,2.4,2.3,0.642,f0.5-1,12.7
Paraguay,2004,Developing,71.9,165,3,f3-30,6.2,20.60083027,f0-100,9,0,0,42,4,f3-30,92,5.78,92,0.2,148.527976,57374,2.3,2.2,0.639,f0.5-1,12.1
Solomon Islands,2014,Developing,68.8,183,0,0,0.01,3.718438799,f0-100,88,0,0,49.7,0,0,94,5.5,88,0.1,29.652622,57554,1.1,1.2,0.512,f0.5-1,9.6
Turkmenistan,2010,Developing,65.8,211,7,f3-30,2.48,385.325164,f100-1000,96,0,0,44.2,8,f3-30,96,1.99,96,0.1,4439.23,58721,3.2,3.3,0,0,10.6
Nicaragua,2011,Developing,74.5,147,3,f3-30,3.39,321.6132593,f100-1000,98,0,0,5.9,3,f3-30,99,6.39,98,0.1,1682.957924,58782,1.8,1.8,0.62,f0.5-1,11.5
El Salvador,2002,Developing,73,24,3,f3-30,2.97,29.68529375,f0-100,81,0,0,47,4,f3-30,81,7.9,81,0.4,248.4125,59433,2,1.9,0.621,f0.5-1,11.8
El Salvador,2008,Developing,71.7,194,2,f1-2,2.68,53.95949877,f0-100,98,0,0,51.4,3,f3-30,98,6.21,98,0.3,357.347674,61131,1.8,1.7,0.659,f0.5-1,13.4
Montenegro,2006,Developing,73.8,13,0,0,5.38,595.7306923,f100-1000,9,0,0,56.5,0,0,9,8.1,9,0.1,4383.59597,61525,2.2,2.2,0.751,f0.5-1,13.2
Papua New Guinea,2003,Developing,59.6,321,11,f3-30,0.59,124.3789361,f100-1000,67,3863,10+,39.6,14,f3-30,62,6.79,68,1.4,588.3582595,61724,1.5,1.4,0.433,f0-0.5,7.2
Montenegro,2013,Developing,75.8,19,0,0,0.01,707.144691,f100-1000,9,0,0,6.7,0,0,94,6.43,94,0.1,7186.429787,62127,1.8,1.9,0.799,f0.5-1,15.1
Montenegro,2014,Developing,75.9,17,0,0,0.01,726.0291764,f100-1000,87,0,0,61.3,0,0,91,6.42,91,0.1,7378.345289,62181,1.8,1.9,0.803,f0.5-1,15.1
Sierra Leone,2009,Developing,47.1,433,28,f3-30,3.97,49.8371267,f0-100,84,31,10+,21.2,42,30+,81,13.13,84,1.7,394.5932439,63126,8.5,8.4,0.375,f0-0.5,8.5
Comoros,2007,Developing,66,259,2,f1-2,0.16,9.087638194,f0-100,75,0,0,2.1,2,f1-2,75,4.93,75,0.1,72.759313,64162,7.3,7.2,0.459,f0-0.5,10
Bhutan,2004,Developing,64.2,263,1,f1-2,0.96,2.586698228,f0-100,89,3,f1-10,16.1,1,f1-2,9,4.41,89,0.3,197.45788,64282,18,18.8,0,0,8.8
Bhutan,2002,Developing,62.5,282,1,f1-2,0.29,151.9755193,f100-1000,83,27,10+,14.9,1,f1-2,89,7.75,86,0.1,885.6382245,66399,18.6,19.4,0,0,8
Israel,2003,Developing,79.7,71,1,f1-2,2.32,1731.755747,1000+,98,124,10+,59.6,1,f1-2,93,7.44,93,0.1,18946.99942,66897,1.1,1.1,0.863,f0.5-1,16
Serbia,2009,Developing,74.1,131,1,f1-2,9.85,820.8109098,f100-1000,93,1,f1-10,56.4,1,f1-2,97,9.9,95,0.1,5821.35397,73287,2.3,2.3,0.754,f0.5-1,13.6
Turkey,2008,Developing,73.5,121,25,f3-30,1.39,22.67271848,f0-100,92,0,0,6.2,29,f3-30,96,6.7,96,0.1,185.68975,74432,5,4.8,0.705,f0.5-1,12.5
Israel,2009,Developing,81.5,63,1,f1-2,2.55,508.6645438,f100-1000,98,5,f1-10,62.6,1,f1-2,96,7.46,96,0.1,27795.87671,74856,1.2,1.1,0.876,f0.5-1,15.6
Guyana,2006,Developing,65.2,24,1,f1-2,7.04,170.6325842,f100-1000,93,0,0,39.6,1,f1-2,92,4.67,93,1.1,1945.6395,74961,5.7,5.5,0.622,f0.5-1,11.7
Guyana,2012,Developing,65.8,22,0,0,7.57,497.4719464,f100-1000,97,0,0,44.1,1,f1-2,97,6.57,97,0.3,3785.935665,75391,5.6,5.3,0.63,f0.5-1,10.6
Guyana,2013,Developing,65.9,218,0,0,7.56,345.9044258,f100-1000,98,0,0,45,1,f1-2,98,5.1,98,0.3,3944.178173,75881,5.5,5.3,0.633,f0.5-1,10.3
Guyana,2005,Developing,65,238,1,f1-2,7.35,17.46405901,f0-100,93,0,0,39,1,f1-2,93,5.83,93,1.8,198.455216,75946,5.7,5.5,0.619,f0.5-1,11.4
Israel,2010,Developing,81.7,61,1,f1-2,2.63,409.4109292,f100-1000,97,23,10+,63,1,f1-2,95,7.36,95,0.1,3661.994,76236,1.2,1.1,0.878,f0.5-1,15.7
Comoros,2011,Developing,62.2,241,2,f1-2,0.12,59.6596497,f0-100,83,3,f1-10,22.1,2,f1-2,85,6.1,83,0.2,829.7586885,76569,7,6.8,0.479,f0-0.5,10.6
Israel,2011,Developing,81.8,61,1,f1-2,2.67,3793.161624,1000+,98,70,10+,63.4,1,f1-2,94,7.39,94,0.1,33657.15727,77658,1.2,1.1,0.883,f0.5-1,15.8
Seychelles,2000,Developing,71.8,188,0,0,8.24,601.7608115,f100-1000,98,0,0,27.1,0,0,98,4.62,98,0.1,7578.85153,81131,6.3,6.7,0,0,12.3
Israel,2014,Developing,82.2,6,1,f1-2,2.62,4348.33531,1000+,97,6,f1-10,64.6,1,f1-2,95,7.81,95,0.1,37582.84624,82157,1.2,1.1,0.895,f0.5-1,16
Azerbaijan,2003,Developing,67.8,154,7,f3-30,0.55,42.41491183,f0-100,51,1978,10+,43.6,8,f3-30,79,6.56,77,0.1,883.6439965,82341,3,3,0.659,f0.5-1,10.8
Seychelles,2004,Developing,72.1,186,0,0,7.91,12.94324581,f0-100,99,0,0,29.2,0,0,99,4.17,99,0.1,1176.65871,82475,6,6.4,0.715,f0.5-1,12.3
Seychelles,2003,Developing,72.1,185,0,0,7.41,843.1186662,f100-1000,99,0,0,28.7,0,0,99,4.64,99,0.1,8524.961236,82781,6.1,6.5,0.713,f0.5-1,12.1
Seychelles,2005,Developing,72.2,185,0,0,7.82,21.4653132,f0-100,99,0,0,3.1,0,0,99,3.91,99,0.1,1192.5174,82858,6,6.4,0.712,f0.5-1,12.1
Honduras,2011,Developing,73.9,153,4,f3-30,3.1,32.16407994,f0-100,97,0,0,47.6,5,f3-30,97,8.57,97,0.4,212.584798,83516,2.2,2.2,0.611,f0.5-1,11.7
Honduras,2009,Developing,73.4,157,4,f3-30,3.08,286.1211446,f100-1000,97,0,0,45.9,5,f3-30,97,8.84,97,0.5,1815.489496,83521,2.3,2.2,0.603,f0.5-1,11.3
Djibouti,2009,Developing,69,279,1,f1-2,0.49,177.2671607,f100-1000,89,48,10+,31.7,2,f1-2,89,8.37,89,3.2,1253.657431,83684,5.7,5.6,0.436,f0-0.5,5.3
Seychelles,2002,Developing,72.1,186,0,0,11.15,562.3601848,f100-1000,99,0,0,28.1,0,0,99,4.21,99,0.1,8331.261997,83723,6.1,6.6,0.712,f0.5-1,12.1
Fiji,2008,Developing,68.7,26,0,0,1.95,81.04656111,f0-100,99,0,0,57.3,0,0,99,3.68,99,0.1,4177.657789,84334,4,3.7,0.7,f0.5-1,14.3
Azerbaijan,2007,Developing,73,14,6,f3-30,1.02,176.0107106,f100-1000,62,0,0,45.9,7,f3-30,81,5.1,79,0.1,3851.437869,85813,2.8,2.9,0.708,f0.5-1,11.6
Kiribati,2001,Developing,64.3,219,0,0,0.6,59.97185848,f0-100,85,0,0,68.8,0,0,88,9,85,0.1,734.9492461,85858,0.2,0.2,0,0,10.4
Fiji,2010,Developing,69.1,2,0,0,2.25,62.08343533,f0-100,99,0,0,58.7,0,0,99,4.23,99,0.1,3651.966784,85995,4,3.7,0.706,f0.5-1,14.6
Fiji,2011,Developing,69.2,197,0,0,0.01,401.7931045,f100-1000,99,0,0,59.5,0,0,99,4.6,99,0.1,4353.121392,86786,4,3.7,0.709,f0.5-1,14.7
Seychelles,2008,Developing,72.2,184,0,0,6.33,701.8526364,f100-1000,99,0,0,31.8,0,0,99,2.64,99,0.1,11122.8627,86956,5.9,6.3,0.739,f0.5-1,13.2
Seychelles,2009,Developing,72.3,182,0,0,4.94,75.2256582,f0-100,99,0,0,32.4,0,0,99,2.64,99,0.1,976.9566,87298,5.8,6.2,0.739,f0.5-1,13.2
Kiribati,2002,Developing,64.6,217,0,0,0.49,70.75572222,f0-100,79,0,0,69.7,0,0,96,9.1,77,0.1,826.58554,87343,0.2,0.2,0,0,11.7
Seychelles,2011,Developing,72.6,177,0,0,9.72,1121.475547,1000+,99,0,0,34.2,0,0,99,3.38,99,0.1,12189.9516,87441,5.7,6.1,0.744,f0.5-1,13.3
Azerbaijan,2008,Developing,73,141,6,f3-30,1.18,206.2616134,f100-1000,68,5,f1-10,46.6,6,f3-30,85,4.37,81,0.1,5574.6382,87634,2.8,2.9,0.719,f0.5-1,11.6
Fiji,2014,Developing,69.7,19,0,0,0.01,50.539484,f0-100,99,0,0,61.9,0,0,99,4.49,99,0.1,546.3728,88586,4,3.7,0.727,f0.5-1,15.2
Kiribati,2003,Developing,64.7,215,0,0,0.5,1.76541345,f0-100,73,0,0,7.6,0,0,79,9.98,7,0.1,115.3865,88895,0.2,0.2,0,0,11.6
Jordan,2014,Developing,74,113,4,f3-30,0.41,63.8784522,f0-100,98,20,10+,64.8,4,f3-30,98,7.45,98,0.1,466.94775,88936,3.9,3.9,0.737,f0.5-1,13.1
Seychelles,2013,Developing,72.9,172,0,0,0.01,1521.672751,1000+,99,0,0,35.5,0,0,98,3.58,98,0.1,15687.34795,89949,5.7,6.1,0.762,f0.5-1,13.5
Seychelles,2014,Developing,73,17,0,0,0.01,151.1045552,f100-1000,99,0,0,36.2,0,0,99,3.37,99,0.1,1557.77892,91359,5.7,6,0.766,f0.5-1,13.2
Kiribati,2005,Developing,64.9,213,0,0,0.6,111.7392134,f100-1000,5,0,0,72.1,0,0,74,1.6,79,0.1,1214.556667,92325,0.2,0.2,0,0,12.2
Rwanda,2006,Developing,57.6,328,22,f3-30,6.88,78.47020226,f0-100,99,494,10+,15.9,34,30+,99,1.2,99,6.2,342.3656294,92658,6.8,6.8,0.404,f0-0.5,9.3
Burundi,2011,Developing,57.4,321,22,f3-30,4.16,3.595980333,f0-100,96,129,10+,16.6,33,30+,95,8.58,96,1.5,26.479973,94358,7.6,7.6,0.385,f0-0.5,9.9
Benin,2011,Developing,59.1,251,25,f3-30,1.4,110.2633619,f100-1000,75,426,10+,23.5,39,30+,77,5.37,75,1.4,825.9427854,94682,7.6,7.5,0.454,f0-0.5,9.8
Burundi,2013,Developing,58.6,33,22,f3-30,0.01,40.15128458,f0-100,96,0,0,17.6,32,30+,96,8.3,96,1,282.7555252,96186,7.4,7.4,0.398,f0-0.5,10.5
Kiribati,2007,Developing,65,211,0,0,0.68,188.7108773,f100-1000,96,0,0,73.4,0,0,93,13.66,94,0.1,1357.632211,96311,0.2,0.1,0.574,f0.5-1,11.8
Tonga,2001,Developing,71.8,157,0,0,1.35,330.1007394,f100-1000,91,4,f1-10,66.2,0,0,91,5.66,89,0.1,1837.977391,98611,0.1,0.1,0.674,f0.5-1,13.2
Tonga,2002,Developing,71.9,155,0,0,1.51,310.8203382,f100-1000,88,0,0,67,0,0,85,5.3,84,0.1,1842.44421,99184,0.1,0.1,0.679,f0.5-1,13.5
Tonga,2003,Developing,72,153,0,0,1.79,45.85105771,f0-100,85,0,0,67.8,0,0,91,5.9,9,0.1,229.714718,99789,0.1,0.1,0.683,f0.5-1,13.7
Greece,2009,Developing,80,78,0,0,9.08,372.6854142,f100-1000,95,2,f1-10,63.1,0,0,99,9.76,99,0.1,2971.973,111717,0.8,0.7,0.857,f0.5-1,16.2
Philippines,2014,Developing,68.4,214,54,30+,4.52,31.27232188,f0-100,67,58848,10+,24.8,68,30+,77,4.71,67,0.1,2842.938353,112249,1,9.7,0.676,f0.5-1,11.7
